	AD_MAG_1	AD_MAG_2	JaccardIndex
558375	11A_II/BM_out.173.fa	15A_II/BM_out.123.fa	0.718
1030953	11A_II/BM_out.173.fa	17A_III/BM_out.34.fa	0.7
2871415	11A_II/BM_out.173.fa	AD118III_FD/BM_out.97.fa	0.722
109726	11A_II/BM_out.174.fa	11A_II/BM_out.174.fa	1
111721	11A_II/BM_out.175.fa	11A_II/BM_out.175.fa	1
113716	11A_II/BM_out.177.fa	11A_II/BM_out.177.fa	1
1306128	11A_II/BM_out.177.fa	2AD48II_FD/BM_out.70.fa	0.904
1421780	11A_II/BM_out.177.fa	2AD57I_FD/BM_out.119.fa	0.91
3718868	11A_II/BM_out.177.fa	AD148III_FD/BM_out.25.fa	0.894
3814580	11A_II/BM_out.177.fa	AD152III_FD/BM_out.102.fa	0.85
115711	11A_II/BM_out.179.fa	11A_II/BM_out.179.fa	1
119701	11A_II/BM_out.183.fa	11A_II/BM_out.183.fa	1
121696	11A_II/BM_out.184.fa	11A_II/BM_out.184.fa	1
331066	11A_II/BM_out.184.fa	13A_III/BM_out.167.fa	0.912
658082	11A_II/BM_out.184.fa	15A_II/BM_out.207.fa	0.914
781710	11A_II/BM_out.184.fa	17A_III/BM_out.101.fa	0.906
1493568	11A_II/BM_out.184.fa	2AD57I_FD/BM_out.67.fa	0.89
1669040	11A_II/BM_out.184.fa	2AD61I_FD/BM_out.92.fa	0.748
1766746	11A_II/BM_out.184.fa	6A_II/BM_out.15.fa	0.924
1978110	11A_II/BM_out.184.fa	7A_III/BM_out.123.fa	0.898
2239324	11A_II/BM_out.184.fa	8A_II/BM_out.121.fa	0.898
2478604	11A_II/BM_out.184.fa	9A_II/BM_out.105.fa	0.912
2759758	11A_II/BM_out.184.fa	AD118III_FD/BM_out.15.fa	0.902
3104720	11A_II/BM_out.184.fa	AD126III_FD/BM_out.75.fa	0.888
3238318	11A_II/BM_out.184.fa	AD128I_FD/BM_out.76.fa	0.814
3383880	11A_II/BM_out.184.fa	AD132III_FD/BM_out.66.fa	0.922
3559352	11A_II/BM_out.184.fa	AD138III_FD/BM_out.17.fa	0.916
123691	11A_II/BM_out.187.fa	11A_II/BM_out.187.fa	1
125686	11A_II/BM_out.188.fa	11A_II/BM_out.188.fa	1
127681	11A_II/BM_out.189.fa	11A_II/BM_out.189.fa	1
129676	11A_II/BM_out.190.fa	11A_II/BM_out.190.fa	1
131671	11A_II/BM_out.192.fa	11A_II/BM_out.192.fa	1
624189	11A_II/BM_out.192.fa	15A_II/BM_out.183.fa	0.76
983109	11A_II/BM_out.192.fa	17A_III/BM_out.259.fa	0.704
133666	11A_II/BM_out.195.fa	11A_II/BM_out.195.fa	1
1816602	11A_II/BM_out.195.fa	6A_II/BM_out.208.fa	0.778
135661	11A_II/BM_out.198.fa	11A_II/BM_out.198.fa	1
137656	11A_II/BM_out.199.fa	11A_II/BM_out.199.fa	1
422798	11A_II/BM_out.199.fa	13A_III/BM_out.233.fa	0.72
787700	11A_II/BM_out.199.fa	17A_III/BM_out.106.fa	0.72
1704940	11A_II/BM_out.199.fa	6A_II/BM_out.113.fa	0.702
2155584	11A_II/BM_out.199.fa	7A_III/BM_out.60.fa	0.71
2438732	11A_II/BM_out.199.fa	8A_II/BM_out.70.fa	0.716
2490576	11A_II/BM_out.199.fa	9A_II/BM_out.112.fa	0.72
167581	11A_II/BM_out.2.fa	11A_II/BM_out.2.fa	1
259305	11A_II/BM_out.2.fa	13A_III/BM_out.111.fa	0.752
731883	11A_II/BM_out.2.fa	15A_II/BM_out.52.fa	0.768
841553	11A_II/BM_out.2.fa	17A_III/BM_out.148.fa	0.746
1226395	11A_II/BM_out.2.fa	2AD43II_FD/BM_out.9.fa	0.758
1322107	11A_II/BM_out.2.fa	2AD48II_FD/BM_out.81.fa	0.744
1367969	11A_II/BM_out.2.fa	2AD52I_FD/BM_out.38.fa	0.702
1499573	11A_II/BM_out.2.fa	2AD57I_FD/BM_out.70.fa	0.724
1613231	11A_II/BM_out.2.fa	2AD61I_FD/BM_out.45.fa	0.718
1902361	11A_II/BM_out.2.fa	6A_II/BM_out.78.fa	0.74
1996079	11A_II/BM_out.2.fa	7A_III/BM_out.132.fa	0.748
2602255	11A_II/BM_out.2.fa	9A_II/BM_out.219.fa	0.748
2725883	11A_II/BM_out.2.fa	AD118III_FD/BM_out.134.fa	0.71
3028971	11A_II/BM_out.2.fa	AD126III_FD/BM_out.24.fa	0.75
3266257	11A_II/BM_out.2.fa	AD128I_FD/BM_out.93.fa	0.718
3381909	11A_II/BM_out.2.fa	AD132III_FD/BM_out.65.fa	0.728
3483603	11A_II/BM_out.2.fa	AD143II_FD/BM_out.50.fa	0.742
3768745	11A_II/BM_out.2.fa	AD148III_FD/BM_out.69.fa	0.706
3816601	11A_II/BM_out.2.fa	AD152III_FD/BM_out.103.fa	0.74
139651	11A_II/BM_out.200.fa	11A_II/BM_out.200.fa	1
356997	11A_II/BM_out.200.fa	13A_III/BM_out.188.fa	0.822
600265	11A_II/BM_out.200.fa	15A_II/BM_out.153.fa	0.716
1445721	11A_II/BM_out.200.fa	2AD57I_FD/BM_out.33.fa	0.736
1565361	11A_II/BM_out.200.fa	2AD61I_FD/BM_out.11.fa	0.726
2175525	11A_II/BM_out.200.fa	7A_III/BM_out.73.fa	0.73
2215405	11A_II/BM_out.200.fa	8A_II/BM_out.106.fa	0.804
2600247	11A_II/BM_out.200.fa	9A_II/BM_out.217.fa	0.784
141646	11A_II/BM_out.201.fa	11A_II/BM_out.201.fa	1
143641	11A_II/BM_out.203.fa	11A_II/BM_out.203.fa	1
145636	11A_II/BM_out.205.fa	11A_II/BM_out.205.fa	1
147631	11A_II/BM_out.206.fa	11A_II/BM_out.206.fa	1
149626	11A_II/BM_out.207.fa	11A_II/BM_out.207.fa	1
456702	11A_II/BM_out.207.fa	13A_III/BM_out.50.fa	0.74
550420	11A_II/BM_out.207.fa	15A_II/BM_out.118.fa	0.72
813628	11A_II/BM_out.207.fa	17A_III/BM_out.130.fa	0.71
1136656	11A_II/BM_out.207.fa	2AD43II_FD/BM_out.28.fa	0.746
1296176	11A_II/BM_out.207.fa	2AD48II_FD/BM_out.63.fa	0.754
1342038	11A_II/BM_out.207.fa	2AD52I_FD/BM_out.12.fa	0.72
1473642	11A_II/BM_out.207.fa	2AD57I_FD/BM_out.4.fa	0.71
1621198	11A_II/BM_out.207.fa	2AD61I_FD/BM_out.50.fa	0.746
1756790	11A_II/BM_out.207.fa	6A_II/BM_out.149.fa	0.746
2171542	11A_II/BM_out.207.fa	7A_III/BM_out.70.fa	0.734
2430762	11A_II/BM_out.207.fa	8A_II/BM_out.66.fa	0.754
2510522	11A_II/BM_out.207.fa	9A_II/BM_out.131.fa	0.76
2847508	11A_II/BM_out.207.fa	AD118III_FD/BM_out.82.fa	0.72
2931256	11A_II/BM_out.207.fa	AD121II_FD/BM_out.47.fa	0.742
3076818	11A_II/BM_out.207.fa	AD126III_FD/BM_out.57.fa	0.75
3208422	11A_II/BM_out.207.fa	AD128I_FD/BM_out.52.fa	0.742
3419786	11A_II/BM_out.207.fa	AD132III_FD/BM_out.92.fa	0.73
3463654	11A_II/BM_out.207.fa	AD143II_FD/BM_out.37.fa	0.736
3601240	11A_II/BM_out.207.fa	AD138III_FD/BM_out.49.fa	0.74
3778706	11A_II/BM_out.207.fa	AD148III_FD/BM_out.77.fa	0.734
3850490	11A_II/BM_out.207.fa	AD152III_FD/BM_out.130.fa	0.748
157606	11A_II/BM_out.21.fa	11A_II/BM_out.21.fa	1
446736	11A_II/BM_out.21.fa	13A_III/BM_out.42.fa	0.704
937260	11A_II/BM_out.21.fa	17A_III/BM_out.227.fa	0.702
2542430	11A_II/BM_out.21.fa	9A_II/BM_out.160.fa	0.726
151621	11A_II/BM_out.212.fa	11A_II/BM_out.212.fa	1
153616	11A_II/BM_out.218.fa	11A_II/BM_out.218.fa	1
155611	11A_II/BM_out.219.fa	11A_II/BM_out.219.fa	1
159601	11A_II/BM_out.25.fa	11A_II/BM_out.25.fa	1
161596	11A_II/BM_out.27.fa	11A_II/BM_out.27.fa	1
979136	11A_II/BM_out.27.fa	17A_III/BM_out.257.fa	0.79
163591	11A_II/BM_out.28.fa	11A_II/BM_out.28.fa	1
347039	11A_II/BM_out.28.fa	13A_III/BM_out.177.fa	0.942
953215	11A_II/BM_out.28.fa	17A_III/BM_out.239.fa	0.904
1244339	11A_II/BM_out.28.fa	2AD48II_FD/BM_out.23.fa	0.912
1379931	11A_II/BM_out.28.fa	2AD52I_FD/BM_out.4.fa	0.862
1547427	11A_II/BM_out.28.fa	2AD61I_FD/BM_out.104.fa	0.716
1900365	11A_II/BM_out.28.fa	6A_II/BM_out.74.fa	0.886
2432763	11A_II/BM_out.28.fa	8A_II/BM_out.67.fa	0.948
2612223	11A_II/BM_out.28.fa	9A_II/BM_out.225.fa	0.708
2703947	11A_II/BM_out.28.fa	AD118III_FD/BM_out.10.fa	0.902
2941233	11A_II/BM_out.28.fa	AD121II_FD/BM_out.54.fa	0.904
3086795	11A_II/BM_out.28.fa	AD126III_FD/BM_out.64.fa	0.894
3160573	11A_II/BM_out.28.fa	AD128I_FD/BM_out.20.fa	0.872
3316105	11A_II/BM_out.28.fa	AD132III_FD/BM_out.21.fa	0.92
3493571	11A_II/BM_out.28.fa	AD143II_FD/BM_out.58.fa	0.954
3908323	11A_II/BM_out.28.fa	AD152III_FD/BM_out.4.fa	0.8
165586	11A_II/BM_out.29.fa	11A_II/BM_out.29.fa	1
169576	11A_II/BM_out.30.fa	11A_II/BM_out.30.fa	1
311150	11A_II/BM_out.30.fa	13A_III/BM_out.156.fa	0.858
540460	11A_II/BM_out.30.fa	15A_II/BM_out.111.fa	0.84
805662	11A_II/BM_out.30.fa	17A_III/BM_out.120.fa	0.836
1190504	11A_II/BM_out.30.fa	2AD43II_FD/BM_out.66.fa	0.818
1427790	11A_II/BM_out.30.fa	2AD57I_FD/BM_out.15.fa	0.784
1587310	11A_II/BM_out.30.fa	2AD61I_FD/BM_out.26.fa	0.796
1866470	11A_II/BM_out.30.fa	6A_II/BM_out.44.fa	0.838
2129678	11A_II/BM_out.30.fa	7A_III/BM_out.40.fa	0.854
2271252	11A_II/BM_out.30.fa	8A_II/BM_out.143.fa	0.846
2556394	11A_II/BM_out.30.fa	9A_II/BM_out.176.fa	0.85
2735854	11A_II/BM_out.30.fa	AD118III_FD/BM_out.140.fa	0.838
3080816	11A_II/BM_out.30.fa	AD126III_FD/BM_out.59.fa	0.768
3371940	11A_II/BM_out.30.fa	AD132III_FD/BM_out.5.fa	0.788
171571	11A_II/BM_out.32.fa	11A_II/BM_out.32.fa	1
697987	11A_II/BM_out.32.fa	15A_II/BM_out.236.fa	1
1034973	11A_II/BM_out.32.fa	17A_III/BM_out.44.fa	0.998
1132679	11A_II/BM_out.32.fa	2AD43II_FD/BM_out.24.fa	1
1250325	11A_II/BM_out.32.fa	2AD48II_FD/BM_out.29.fa	0.996
1375947	11A_II/BM_out.32.fa	2AD52I_FD/BM_out.48.fa	0.988
1487611	11A_II/BM_out.32.fa	2AD57I_FD/BM_out.60.fa	0.942
1653113	11A_II/BM_out.32.fa	2AD61I_FD/BM_out.79.fa	1
2207445	11A_II/BM_out.32.fa	7A_III/BM_out.99.fa	0.998
2396875	11A_II/BM_out.32.fa	8A_II/BM_out.45.fa	0.992
2614221	11A_II/BM_out.32.fa	9A_II/BM_out.27.fa	0.996
2749813	11A_II/BM_out.32.fa	AD118III_FD/BM_out.152.fa	0.998
2897369	11A_II/BM_out.32.fa	AD121II_FD/BM_out.27.fa	0.992
3070847	11A_II/BM_out.32.fa	AD126III_FD/BM_out.50.fa	0.998
3210427	11A_II/BM_out.32.fa	AD128I_FD/BM_out.55.fa	0.988
3352001	11A_II/BM_out.32.fa	AD132III_FD/BM_out.48.fa	1
3529467	11A_II/BM_out.32.fa	AD143II_FD/BM_out.87.fa	1
3645119	11A_II/BM_out.32.fa	AD138III_FD/BM_out.79.fa	0.992
3720891	11A_II/BM_out.32.fa	AD148III_FD/BM_out.26.fa	1
3962165	11A_II/BM_out.32.fa	AD152III_FD/BM_out.93.fa	0.986
173566	11A_II/BM_out.34.fa	11A_II/BM_out.34.fa	1
309158	11A_II/BM_out.34.fa	13A_III/BM_out.155.fa	0.876
538468	11A_II/BM_out.34.fa	15A_II/BM_out.110.fa	0.856
957208	11A_II/BM_out.34.fa	17A_III/BM_out.240.fa	0.858
1198482	11A_II/BM_out.34.fa	2AD43II_FD/BM_out.73.fa	0.918
1240356	11A_II/BM_out.34.fa	2AD48II_FD/BM_out.1.fa	0.896
1361990	11A_II/BM_out.34.fa	2AD52I_FD/BM_out.31.fa	0.794
1467672	11A_II/BM_out.34.fa	2AD57I_FD/BM_out.45.fa	0.884
1671060	11A_II/BM_out.34.fa	2AD61I_FD/BM_out.93.fa	0.894
1748826	11A_II/BM_out.34.fa	6A_II/BM_out.141.fa	0.884
2025992	11A_II/BM_out.34.fa	7A_III/BM_out.15.fa	0.856
2259290	11A_II/BM_out.34.fa	8A_II/BM_out.132.fa	0.914
2668060	11A_II/BM_out.34.fa	9A_II/BM_out.75.fa	0.864
2737850	11A_II/BM_out.34.fa	AD118III_FD/BM_out.142.fa	0.888
2891388	11A_II/BM_out.34.fa	AD121II_FD/BM_out.24.fa	0.888
3062872	11A_II/BM_out.34.fa	AD126III_FD/BM_out.47.fa	0.878
3152602	11A_II/BM_out.34.fa	AD128I_FD/BM_out.16.fa	0.9
3417804	11A_II/BM_out.34.fa	AD132III_FD/BM_out.91.fa	0.898
3503546	11A_II/BM_out.34.fa	AD143II_FD/BM_out.6.fa	0.874
3593276	11A_II/BM_out.34.fa	AD138III_FD/BM_out.42.fa	0.884
3782706	11A_II/BM_out.34.fa	AD148III_FD/BM_out.7.fa	0.886
3860472	11A_II/BM_out.34.fa	AD152III_FD/BM_out.138.fa	0.88
175561	11A_II/BM_out.46.fa	11A_II/BM_out.46.fa	1
243357	11A_II/BM_out.46.fa	13A_III/BM_out.100.fa	0.714
1050927	11A_II/BM_out.46.fa	17A_III/BM_out.53.fa	0.72
2263279	11A_II/BM_out.46.fa	8A_II/BM_out.136.fa	0.704
177556	11A_II/BM_out.47.fa	11A_II/BM_out.47.fa	1
191521	11A_II/BM_out.5.fa	11A_II/BM_out.5.fa	1
674069	11A_II/BM_out.5.fa	15A_II/BM_out.218.fa	0.712
2067875	11A_II/BM_out.5.fa	7A_III/BM_out.200.fa	0.71
3050917	11A_II/BM_out.5.fa	AD126III_FD/BM_out.38.fa	0.706
179551	11A_II/BM_out.51.fa	11A_II/BM_out.51.fa	1
181546	11A_II/BM_out.52.fa	11A_II/BM_out.52.fa	1
183541	11A_II/BM_out.53.fa	11A_II/BM_out.53.fa	1
185536	11A_II/BM_out.54.fa	11A_II/BM_out.54.fa	1
376960	11A_II/BM_out.54.fa	13A_III/BM_out.203.fa	0.704
739868	11A_II/BM_out.54.fa	15A_II/BM_out.63.fa	0.73
885430	11A_II/BM_out.54.fa	17A_III/BM_out.177.fa	0.738
1880436	11A_II/BM_out.54.fa	6A_II/BM_out.57.fa	0.744
2370960	11A_II/BM_out.54.fa	8A_II/BM_out.22.fa	0.746
3272248	11A_II/BM_out.54.fa	AD132III_FD/BM_out.102.fa	0.716
187531	11A_II/BM_out.57.fa	11A_II/BM_out.57.fa	1
189526	11A_II/BM_out.58.fa	11A_II/BM_out.58.fa	1
207481	11A_II/BM_out.6.fa	11A_II/BM_out.6.fa	1
193516	11A_II/BM_out.60.fa	11A_II/BM_out.60.fa	1
400892	11A_II/BM_out.60.fa	13A_III/BM_out.21.fa	0.942
670082	11A_II/BM_out.60.fa	15A_II/BM_out.216.fa	0.938
941266	11A_II/BM_out.60.fa	17A_III/BM_out.22.fa	0.908
1176558	11A_II/BM_out.60.fa	2AD43II_FD/BM_out.55.fa	0.934
1728896	11A_II/BM_out.60.fa	6A_II/BM_out.12.fa	0.958
2081834	11A_II/BM_out.60.fa	7A_III/BM_out.211.fa	0.878
2313138	11A_II/BM_out.60.fa	8A_II/BM_out.184.fa	0.924
2486616	11A_II/BM_out.60.fa	9A_II/BM_out.10.fa	0.846
2833572	11A_II/BM_out.60.fa	AD118III_FD/BM_out.71.fa	0.926
3009044	11A_II/BM_out.60.fa	AD126III_FD/BM_out.105.fa	0.918
3150618	11A_II/BM_out.60.fa	AD128I_FD/BM_out.15.fa	0.768
3294186	11A_II/BM_out.60.fa	AD132III_FD/BM_out.120.fa	0.942
3571352	11A_II/BM_out.60.fa	AD138III_FD/BM_out.25.fa	0.868
3694980	11A_II/BM_out.60.fa	AD148III_FD/BM_out.119.fa	0.898
3956194	11A_II/BM_out.60.fa	AD152III_FD/BM_out.90.fa	0.96
195511	11A_II/BM_out.61.fa	11A_II/BM_out.61.fa	1
372977	11A_II/BM_out.61.fa	13A_III/BM_out.201.fa	0.748
1770771	11A_II/BM_out.61.fa	6A_II/BM_out.161.fa	0.798
2135673	11A_II/BM_out.61.fa	7A_III/BM_out.43.fa	0.762
2434773	11A_II/BM_out.61.fa	8A_II/BM_out.68.fa	0.826
2592299	11A_II/BM_out.61.fa	9A_II/BM_out.209.fa	0.728
197506	11A_II/BM_out.62.fa	11A_II/BM_out.62.fa	1
472678	11A_II/BM_out.62.fa	13A_III/BM_out.63.fa	0.96
648150	11A_II/BM_out.62.fa	15A_II/BM_out.19.fa	0.988
857520	11A_II/BM_out.62.fa	17A_III/BM_out.160.fa	0.986
1138674	11A_II/BM_out.62.fa	2AD43II_FD/BM_out.2.fa	0.986
1280248	11A_II/BM_out.62.fa	2AD48II_FD/BM_out.52.fa	0.806
1511552	11A_II/BM_out.62.fa	2AD57I_FD/BM_out.78.fa	0.97
1663096	11A_II/BM_out.62.fa	2AD61I_FD/BM_out.88.fa	0.974
1912346	11A_II/BM_out.62.fa	6A_II/BM_out.83.fa	0.966
2061896	11A_II/BM_out.62.fa	7A_III/BM_out.196.fa	0.978
2277248	11A_II/BM_out.62.fa	8A_II/BM_out.149.fa	0.966
2472660	11A_II/BM_out.62.fa	9A_II/BM_out.100.fa	0.954
2753814	11A_II/BM_out.62.fa	AD118III_FD/BM_out.156.fa	0.95
3040950	11A_II/BM_out.62.fa	AD126III_FD/BM_out.31.fa	0.956
3244338	11A_II/BM_out.62.fa	AD128I_FD/BM_out.7.fa	0.962
3361984	11A_II/BM_out.62.fa	AD132III_FD/BM_out.53.fa	0.962
3521504	11A_II/BM_out.62.fa	AD143II_FD/BM_out.7.fa	0.966
3643138	11A_II/BM_out.62.fa	AD138III_FD/BM_out.78.fa	0.904
3712928	11A_II/BM_out.62.fa	AD148III_FD/BM_out.1.fa	0.932
3924292	11A_II/BM_out.62.fa	AD152III_FD/BM_out.65.fa	0.978
199501	11A_II/BM_out.65.fa	11A_II/BM_out.65.fa	1
201496	11A_II/BM_out.66.fa	11A_II/BM_out.66.fa	1
253340	11A_II/BM_out.66.fa	13A_III/BM_out.109.fa	0.842
2041958	11A_II/BM_out.66.fa	7A_III/BM_out.174.fa	0.774
2343052	11A_II/BM_out.66.fa	8A_II/BM_out.204.fa	0.818
2610248	11A_II/BM_out.66.fa	9A_II/BM_out.224.fa	0.816
203491	11A_II/BM_out.67.fa	11A_II/BM_out.67.fa	1
205486	11A_II/BM_out.69.fa	11A_II/BM_out.69.fa	1
317150	11A_II/BM_out.69.fa	13A_III/BM_out.159.fa	0.788
751842	11A_II/BM_out.69.fa	15A_II/BM_out.70.fa	0.79
1102786	11A_II/BM_out.69.fa	17A_III/BM_out.97.fa	0.804
1928302	11A_II/BM_out.69.fa	6A_II/BM_out.92.fa	0.794
1966188	11A_II/BM_out.69.fa	7A_III/BM_out.115.fa	0.808
2337072	11A_II/BM_out.69.fa	8A_II/BM_out.200.fa	0.77
2568376	11A_II/BM_out.69.fa	9A_II/BM_out.186.fa	0.772
2867476	11A_II/BM_out.69.fa	AD118III_FD/BM_out.94.fa	0.82
3952212	11A_II/BM_out.69.fa	AD152III_FD/BM_out.89.fa	0.75
219451	11A_II/BM_out.7.fa	11A_II/BM_out.7.fa	1
367007	11A_II/BM_out.7.fa	13A_III/BM_out.196.fa	0.972
606287	11A_II/BM_out.7.fa	15A_II/BM_out.163.fa	0.976
1052943	11A_II/BM_out.7.fa	17A_III/BM_out.58.fa	0.97
1162613	11A_II/BM_out.7.fa	2AD43II_FD/BM_out.46.fa	0.966
1336091	11A_II/BM_out.7.fa	2AD48II_FD/BM_out.94.fa	0.96
1527515	11A_II/BM_out.7.fa	2AD57I_FD/BM_out.89.fa	0.872
1607275	11A_II/BM_out.7.fa	2AD61I_FD/BM_out.42.fa	0.752
1830603	11A_II/BM_out.7.fa	6A_II/BM_out.220.fa	0.964
2193511	11A_II/BM_out.7.fa	7A_III/BM_out.8.fa	0.988
2307169	11A_II/BM_out.7.fa	8A_II/BM_out.178.fa	0.944
2594305	11A_II/BM_out.7.fa	9A_II/BM_out.20.fa	0.956
3170571	11A_II/BM_out.7.fa	AD128I_FD/BM_out.26.fa	0.914
3539461	11A_II/BM_out.7.fa	AD143II_FD/BM_out.97.fa	0.902
3748831	11A_II/BM_out.7.fa	AD148III_FD/BM_out.48.fa	0.952
3966177	11A_II/BM_out.7.fa	AD152III_FD/BM_out.95.fa	0.948
209476	11A_II/BM_out.70.fa	11A_II/BM_out.70.fa	1
3585318	11A_II/BM_out.70.fa	AD138III_FD/BM_out.34.fa	0.702
211471	11A_II/BM_out.71.fa	11A_II/BM_out.71.fa	1
213466	11A_II/BM_out.73.fa	11A_II/BM_out.73.fa	1
215461	11A_II/BM_out.74.fa	11A_II/BM_out.74.fa	1
217456	11A_II/BM_out.76.fa	11A_II/BM_out.76.fa	1
285252	11A_II/BM_out.76.fa	13A_III/BM_out.134.fa	0.73
773782	11A_II/BM_out.76.fa	15A_II/BM_out.93.fa	0.74
849554	11A_II/BM_out.76.fa	17A_III/BM_out.155.fa	0.734
1166600	11A_II/BM_out.76.fa	2AD43II_FD/BM_out.49.fa	0.726
1340078	11A_II/BM_out.76.fa	2AD48II_FD/BM_out.9.fa	0.742
1360018	11A_II/BM_out.76.fa	2AD52I_FD/BM_out.30.fa	0.744
1549448	11A_II/BM_out.76.fa	2AD61I_FD/BM_out.108.fa	0.712
1826614	11A_II/BM_out.76.fa	6A_II/BM_out.218.fa	0.744
2055924	11A_II/BM_out.76.fa	7A_III/BM_out.187.fa	0.734
2454724	11A_II/BM_out.76.fa	8A_II/BM_out.81.fa	0.714
2656118	11A_II/BM_out.76.fa	9A_II/BM_out.66.fa	0.738
2839566	11A_II/BM_out.76.fa	AD118III_FD/BM_out.76.fa	0.734
2907362	11A_II/BM_out.76.fa	AD121II_FD/BM_out.32.fa	0.772
3138666	11A_II/BM_out.76.fa	AD126III_FD/BM_out.99.fa	0.76
3230390	11A_II/BM_out.76.fa	AD128I_FD/BM_out.71.fa	0.754
3429790	11A_II/BM_out.76.fa	AD132III_FD/BM_out.98.fa	0.752
3599280	11A_II/BM_out.76.fa	AD138III_FD/BM_out.47.fa	0.766
3808650	11A_II/BM_out.76.fa	AD148III_FD/BM_out.98.fa	0.72
3826596	11A_II/BM_out.76.fa	AD152III_FD/BM_out.111.fa	0.72
231421	11A_II/BM_out.8.fa	11A_II/BM_out.8.fa	1
2045961	11A_II/BM_out.8.fa	7A_III/BM_out.176.fa	0.722
221446	11A_II/BM_out.80.fa	11A_II/BM_out.80.fa	1
223441	11A_II/BM_out.82.fa	11A_II/BM_out.82.fa	1
225436	11A_II/BM_out.83.fa	11A_II/BM_out.83.fa	1
291238	11A_II/BM_out.83.fa	13A_III/BM_out.138.fa	0.71
524536	11A_II/BM_out.83.fa	15A_II/BM_out.101.fa	0.746
811672	11A_II/BM_out.83.fa	17A_III/BM_out.128.fa	0.718
1150652	11A_II/BM_out.83.fa	2AD43II_FD/BM_out.36.fa	0.736
1332106	11A_II/BM_out.83.fa	2AD48II_FD/BM_out.92.fa	0.71
1455734	11A_II/BM_out.83.fa	2AD57I_FD/BM_out.39.fa	0.734
1792720	11A_II/BM_out.83.fa	6A_II/BM_out.188.fa	0.75
2008072	11A_II/BM_out.83.fa	7A_III/BM_out.142.fa	0.714
2458716	11A_II/BM_out.83.fa	8A_II/BM_out.85.fa	0.742
2582344	11A_II/BM_out.83.fa	9A_II/BM_out.202.fa	0.728
2701984	11A_II/BM_out.83.fa	AD118III_FD/BM_out.109.fa	0.762
2959210	11A_II/BM_out.83.fa	AD121II_FD/BM_out.66.fa	0.732
3042958	11A_II/BM_out.83.fa	AD126III_FD/BM_out.33.fa	0.712
3220424	11A_II/BM_out.83.fa	AD128I_FD/BM_out.65.fa	0.71
3282238	11A_II/BM_out.83.fa	AD132III_FD/BM_out.111.fa	0.728
3509554	11A_II/BM_out.83.fa	AD143II_FD/BM_out.73.fa	0.724
3647140	11A_II/BM_out.83.fa	AD138III_FD/BM_out.7.fa	0.774
3677050	11A_II/BM_out.83.fa	AD148III_FD/BM_out.108.fa	0.726
3936270	11A_II/BM_out.83.fa	AD152III_FD/BM_out.78.fa	0.756
227431	11A_II/BM_out.84.fa	11A_II/BM_out.84.fa	1
229426	11A_II/BM_out.88.fa	11A_II/BM_out.88.fa	1
434808	11A_II/BM_out.88.fa	13A_III/BM_out.34.fa	0.81
586352	11A_II/BM_out.88.fa	15A_II/BM_out.146.fa	0.842
1060924	11A_II/BM_out.88.fa	17A_III/BM_out.63.fa	0.814
1120744	11A_II/BM_out.88.fa	2AD43II_FD/BM_out.19.fa	0.736
1232408	11A_II/BM_out.88.fa	2AD48II_FD/BM_out.14.fa	0.82
1896410	11A_II/BM_out.88.fa	6A_II/BM_out.70.fa	0.788
2006080	11A_II/BM_out.88.fa	7A_III/BM_out.141.fa	0.756
2452736	11A_II/BM_out.88.fa	8A_II/BM_out.77.fa	0.798
2508568	11A_II/BM_out.88.fa	9A_II/BM_out.129.fa	0.804
3098792	11A_II/BM_out.88.fa	AD126III_FD/BM_out.71.fa	0.722
3425808	11A_II/BM_out.88.fa	AD132III_FD/BM_out.96.fa	0.802
3541460	11A_II/BM_out.88.fa	AD143II_FD/BM_out.9.fa	0.776
3784728	11A_II/BM_out.88.fa	AD148III_FD/BM_out.80.fa	0.744
3974158	11A_II/BM_out.88.fa	AD152III_FD/BM_out.9.fa	0.766
233416	11A_II/BM_out.91.fa	11A_II/BM_out.91.fa	1
235411	11A_II/BM_out.92.fa	11A_II/BM_out.92.fa	1
363027	11A_II/BM_out.92.fa	13A_III/BM_out.192.fa	0.862
528529	11A_II/BM_out.92.fa	15A_II/BM_out.103.fa	0.846
1044975	11A_II/BM_out.92.fa	17A_III/BM_out.4.fa	0.842
2299201	11A_II/BM_out.92.fa	8A_II/BM_out.170.fa	0.752
2678061	11A_II/BM_out.92.fa	9A_II/BM_out.81.fa	0.756
2811659	11A_II/BM_out.92.fa	AD118III_FD/BM_out.58.fa	0.798
237406	11A_II/BM_out.93.fa	11A_II/BM_out.93.fa	1
452758	11A_II/BM_out.93.fa	13A_III/BM_out.47.fa	0.896
584362	11A_II/BM_out.93.fa	15A_II/BM_out.144.fa	0.878
1011078	11A_II/BM_out.93.fa	17A_III/BM_out.283.fa	0.878
1752846	11A_II/BM_out.93.fa	6A_II/BM_out.144.fa	0.916
2123730	11A_II/BM_out.93.fa	7A_III/BM_out.36.fa	0.88
2237388	11A_II/BM_out.93.fa	8A_II/BM_out.120.fa	0.87
2672080	11A_II/BM_out.93.fa	9A_II/BM_out.78.fa	0.926
3834582	11A_II/BM_out.93.fa	AD152III_FD/BM_out.118.fa	0.83
239401	11A_II/BM_out.98.fa	11A_II/BM_out.98.fa	1
359041	11A_II/BM_out.98.fa	13A_III/BM_out.189.fa	0.822
