"","AD_MAG_1","AD_MAG_2","JaccardIndex"
"1248365","11A_II_BM_out.98.fa","2AD48II_FD_BM_out.28.fa",0.788
"3587327","11A_II_BM_out.98.fa","AD138III_FD_BM_out.36.fa",0.734
"3346053","11A_II_BM_out.98.fa","AD132III_FD_BM_out.43.fa",0.708
"2047959","11A_II_BM_out.98.fa","7A_III_BM_out.177.fa",0.698
"1655141","11A_II_BM_out.98.fa","2AD61I_FD_BM_out.82.fa",0.678
"650166","11A_II_BM_out.99.fa","15A_II_BM_out.200.fa",0.984
"388952","11A_II_BM_out.99.fa","13A_III_BM_out.210.fa",0.982
"2309174","11A_II_BM_out.99.fa","8A_II_BM_out.180.fa",0.982
"1806686","11A_II_BM_out.99.fa","6A_II_BM_out.19.fa",0.98
"2018050","11A_II_BM_out.99.fa","7A_III_BM_out.154.fa",0.98
"2516550","11A_II_BM_out.99.fa","9A_II_BM_out.140.fa",0.976
"1204498","11A_II_BM_out.99.fa","2AD43II_FD_BM_out.79.fa",0.964
"3852530","11A_II_BM_out.99.fa","AD152III_FD_BM_out.133.fa",0.956
"3064900","11A_II_BM_out.99.fa","AD126III_FD_BM_out.48.fa",0.952
"925338","11A_II_BM_out.99.fa","17A_III_BM_out.218.fa",0.946
"1605292","11A_II_BM_out.99.fa","2AD61I_FD_BM_out.41.fa",0.872
"1477676","11A_II_BM_out.99.fa","2AD57I_FD_BM_out.53.fa",0.796
"3391916","11A_II_BM_out.99.fa","AD132III_FD_BM_out.71.fa",0.51
"2949248","11A_II_BM_out.99.fa","AD121II_FD_BM_out.59.fa",0.496
"897429","13A_III_BM_out.10.fa","17A_III_BM_out.194.fa",0.698
"620263","13A_III_BM_out.10.fa","15A_II_BM_out.181.fa",0.636
"2717951","13A_III_BM_out.10.fa","AD118III_FD_BM_out.124.fa",0.524
"3021034","13A_III_BM_out.101.fa","AD126III_FD_BM_out.17.fa",0.324
"1318158","13A_III_BM_out.101.fa","2AD48II_FD_BM_out.7.fa",0.32
"3334092","13A_III_BM_out.101.fa","AD132III_FD_BM_out.35.fa",0.32
"3742862","13A_III_BM_out.101.fa","AD148III_FD_BM_out.44.fa",0.32
"2191530","13A_III_BM_out.101.fa","7A_III_BM_out.87.fa",0.316
"2713958","13A_III_BM_out.101.fa","AD118III_FD_BM_out.122.fa",0.314
"3884436","13A_III_BM_out.101.fa","AD152III_FD_BM_out.24.fa",0.312
"1015070","13A_III_BM_out.101.fa","17A_III_BM_out.285.fa",0.306
"1631216","13A_III_BM_out.101.fa","2AD61I_FD_BM_out.5.fa",0.304
"1523540","13A_III_BM_out.101.fa","2AD57I_FD_BM_out.86.fa",0.3
"2394918","13A_III_BM_out.101.fa","8A_II_BM_out.44.fa",0.296
"574396","13A_III_BM_out.101.fa","15A_II_BM_out.131.fa",0.288
"3627210","13A_III_BM_out.101.fa","AD138III_FD_BM_out.65.fa",0.284
"1689042","13A_III_BM_out.101.fa","6A_II_BM_out.105.fa",0.266
"707995","13A_III_BM_out.103.fa","15A_II_BM_out.29.fa",0.352
"2285249","13A_III_BM_out.103.fa","8A_II_BM_out.158.fa",0.338
"2039987","13A_III_BM_out.103.fa","7A_III_BM_out.173.fa",0.324
"823647","13A_III_BM_out.103.fa","17A_III_BM_out.135.fa",0.316
"3972173","13A_III_BM_out.103.fa","AD152III_FD_BM_out.99.fa",0.284
"1988144","13A_III_BM_out.104.fa","7A_III_BM_out.129.fa",0.374
"1930318","13A_III_BM_out.104.fa","6A_II_BM_out.93.fa",0.312
"801720","13A_III_BM_out.113.fa","17A_III_BM_out.118.fa",0.366
"2831612","13A_III_BM_out.113.fa","AD118III_FD_BM_out.70.fa",0.35
"1541494","13A_III_BM_out.113.fa","2AD61I_FD_BM_out.100.fa",0.342
"588362","13A_III_BM_out.113.fa","15A_II_BM_out.147.fa",0.326
"2095826","13A_III_BM_out.113.fa","7A_III_BM_out.227.fa",0.22
"1744882","13A_III_BM_out.113.fa","6A_II_BM_out.13.fa",0.19
"582385","13A_III_BM_out.122.fa","15A_II_BM_out.143.fa",0.536
"859551","13A_III_BM_out.122.fa","17A_III_BM_out.161.fa",0.534
"1742893","13A_III_BM_out.122.fa","6A_II_BM_out.139.fa",0.418
"2109789","13A_III_BM_out.122.fa","7A_III_BM_out.24.fa",0.358
"2620254","13A_III_BM_out.124.fa","9A_II_BM_out.37.fa",0.488
"2077886","13A_III_BM_out.124.fa","7A_III_BM_out.20.fa",0.48
"743900","13A_III_BM_out.124.fa","15A_II_BM_out.65.fa",0.468
"2249370","13A_III_BM_out.124.fa","8A_II_BM_out.126.fa",0.466
"853570","13A_III_BM_out.124.fa","17A_III_BM_out.158.fa",0.462
"1934318","13A_III_BM_out.124.fa","6A_II_BM_out.96.fa",0.46
"817679","13A_III_BM_out.126.fa","17A_III_BM_out.132.fa",0.532
"526555","13A_III_BM_out.126.fa","15A_II_BM_out.102.fa",0.526
"1774799","13A_III_BM_out.126.fa","6A_II_BM_out.163.fa",0.522
"3156641","13A_III_BM_out.126.fa","AD128I_FD_BM_out.18.fa",0.518
"3368005","13A_III_BM_out.126.fa","AD132III_FD_BM_out.57.fa",0.508
"2221455","13A_III_BM_out.126.fa","8A_II_BM_out.111.fa",0.504
"2051965","13A_III_BM_out.126.fa","7A_III_BM_out.17.fa",0.496
"2813686","13A_III_BM_out.146.fa","AD118III_FD_BM_out.59.fa",0.732
"2151678","13A_III_BM_out.146.fa","7A_III_BM_out.58.fa",0.718
"1667136","13A_III_BM_out.146.fa","2AD61I_FD_BM_out.91.fa",0.716
"2303222","13A_III_BM_out.146.fa","8A_II_BM_out.174.fa",0.708
"945308","13A_III_BM_out.146.fa","17A_III_BM_out.232.fa",0.66
"759869","13A_III_BM_out.153.fa","15A_II_BM_out.79.fa",0.674
"1579403","13A_III_BM_out.153.fa","2AD61I_FD_BM_out.17.fa",0.608
"3044993","13A_III_BM_out.153.fa","AD126III_FD_BM_out.35.fa",0.6
"3691049","13A_III_BM_out.153.fa","AD148III_FD_BM_out.116.fa",0.584
"3296237","13A_III_BM_out.153.fa","AD132III_FD_BM_out.121.fa",0.582
"3828635","13A_III_BM_out.153.fa","AD152III_FD_BM_out.114.fa",0.578
"2899431","13A_III_BM_out.153.fa","AD121II_FD_BM_out.28.fa",0.572
"3232429","13A_III_BM_out.153.fa","AD128I_FD_BM_out.72.fa",0.564
"2739911","13A_III_BM_out.153.fa","AD118III_FD_BM_out.143.fa",0.552
"863557","13A_III_BM_out.153.fa","17A_III_BM_out.163.fa",0.546
"3619265","13A_III_BM_out.153.fa","AD138III_FD_BM_out.59.fa",0.542
"2398937","13A_III_BM_out.153.fa","8A_II_BM_out.46.fa",0.54
"2514593","13A_III_BM_out.158.fa","9A_II_BM_out.138.fa",0.582
"1687083","13A_III_BM_out.158.fa","6A_II_BM_out.103.fa",0.55
"608329","13A_III_BM_out.158.fa","15A_II_BM_out.164.fa",0.548
"3377995","13A_III_BM_out.158.fa","AD132III_FD_BM_out.63.fa",0.542
"2159661","13A_III_BM_out.158.fa","7A_III_BM_out.62.fa",0.54
"2353079","13A_III_BM_out.158.fa","8A_II_BM_out.211.fa",0.54
"3880483","13A_III_BM_out.158.fa","AD152III_FD_BM_out.22.fa",0.494
"1294265","13A_III_BM_out.158.fa","2AD48II_FD_BM_out.62.fa",0.392
"1019118","13A_III_BM_out.195.fa","17A_III_BM_out.28.fa",0.672
"2069956","13A_III_BM_out.195.fa","7A_III_BM_out.204.fa",0.66
"2566462","13A_III_BM_out.195.fa","9A_II_BM_out.184.fa",0.658
"672162","13A_III_BM_out.195.fa","15A_II_BM_out.217.fa",0.656
"2851604","13A_III_BM_out.195.fa","AD118III_FD_BM_out.84.fa",0.656
"1784814","13A_III_BM_out.195.fa","6A_II_BM_out.171.fa",0.654
"2235458","13A_III_BM_out.195.fa","8A_II_BM_out.11.fa",0.648
"3872532","13A_III_BM_out.195.fa","AD152III_FD_BM_out.15.fa",0.444
"706070","13A_III_BM_out.208.fa","15A_II_BM_out.26.fa",0.724
"2628286","13A_III_BM_out.208.fa","9A_II_BM_out.45.fa",0.69
"869578","13A_III_BM_out.208.fa","17A_III_BM_out.167.fa",0.682
"2097882","13A_III_BM_out.208.fa","7A_III_BM_out.22.fa",0.628
"1854614","13A_III_BM_out.208.fa","6A_II_BM_out.30.fa",0.57
"2809745","13A_III_BM_out.213.fa","AD118III_FD_BM_out.57.fa",0.482
"546555","13A_III_BM_out.213.fa","15A_II_BM_out.115.fa",0.474
"2921409","13A_III_BM_out.213.fa","AD121II_FD_BM_out.41.fa",0.47
"1882535","13A_III_BM_out.213.fa","6A_II_BM_out.58.fa",0.468
"2211545","13A_III_BM_out.213.fa","8A_II_BM_out.104.fa",0.462
"2183629","13A_III_BM_out.213.fa","7A_III_BM_out.78.fa",0.446
"1475759","13A_III_BM_out.213.fa","2AD57I_FD_BM_out.51.fa",0.444
"2538561","13A_III_BM_out.213.fa","9A_II_BM_out.158.fa",0.392
"3605351","13A_III_BM_out.213.fa","AD138III_FD_BM_out.50.fa",0.392
"795809","13A_III_BM_out.221.fa","17A_III_BM_out.10.fa",0.708
"1778851","13A_III_BM_out.221.fa","6A_II_BM_out.165.fa",0.67
"2201579","13A_III_BM_out.221.fa","7A_III_BM_out.95.fa",0.638
"749947","13A_III_BM_out.221.fa","15A_II_BM_out.68.fa",0.584
"2450829","13A_III_BM_out.221.fa","8A_II_BM_out.76.fa",0.484
"2849629","13A_III_BM_out.221.fa","AD118III_FD_BM_out.83.fa",0.418
"3802761","13A_III_BM_out.221.fa","AD148III_FD_BM_out.94.fa",0.358
"977264","13A_III_BM_out.222.fa","17A_III_BM_out.255.fa",0.648
"2775852","13A_III_BM_out.222.fa","AD118III_FD_BM_out.2.fa",0.586
"1047070","13A_III_BM_out.35.fa","17A_III_BM_out.50.fa",0.47
"2355134","13A_III_BM_out.35.fa","8A_II_BM_out.212.fa",0.33
"779875","13A_III_BM_out.38.fa","17A_III_BM_out.100.fa",0.568
"3027123","13A_III_BM_out.51.fa","AD126III_FD_BM_out.23.fa",0.87
"803813","13A_III_BM_out.51.fa","17A_III_BM_out.11.fa",0.866
"2664215","13A_III_BM_out.51.fa","9A_II_BM_out.71.fa",0.854
"1312283","13A_III_BM_out.51.fa","2AD48II_FD_BM_out.75.fa",0.68
"1114877","13A_III_BM_out.51.fa","2AD43II_FD_BM_out.105.fa",0.628
"2781861","13A_III_BM_out.51.fa","AD118III_FD_BM_out.36.fa",0.608
"1731025","13A_III_BM_out.56.fa","6A_II_BM_out.130.fa",0.858
"3124831","13A_III_BM_out.56.fa","AD126III_FD_BM_out.87.fa",0.808
"1082975","13A_III_BM_out.56.fa","17A_III_BM_out.85.fa",0.684
"1429931","13A_III_BM_out.56.fa","2AD57I_FD_BM_out.17.fa",0.65
"2708085","13A_III_BM_out.56.fa","AD118III_FD_BM_out.113.fa",0.594
"728045","13A_III_BM_out.58.fa","15A_II_BM_out.49.fa",0.256
"965331","13A_III_BM_out.58.fa","17A_III_BM_out.246.fa",0.256
"2209587","13A_III_BM_out.58.fa","8A_II_BM_out.100.fa",0.202
"640311","13A_III_BM_out.62.fa","15A_II_BM_out.195.fa",0.492
"1633323","13A_III_BM_out.62.fa","2AD61I_FD_BM_out.60.fa",0.46
"2422947","13A_III_BM_out.62.fa","8A_II_BM_out.61.fa",0.44
"3326229","13A_III_BM_out.62.fa","AD132III_FD_BM_out.2.fa",0.438
"3621341","13A_III_BM_out.62.fa","AD138III_FD_BM_out.5.fa",0.422
"1441899","13A_III_BM_out.62.fa","2AD57I_FD_BM_out.30.fa",0.412
"3451851","13A_III_BM_out.62.fa","AD143II_FD_BM_out.29.fa",0.41
"2789843","13A_III_BM_out.62.fa","AD118III_FD_BM_out.3.fa",0.408
"2606395","13A_III_BM_out.62.fa","9A_II_BM_out.222.fa",0.396
"1144793","13A_III_BM_out.62.fa","2AD43II_FD_BM_out.32.fa",0.374
"3132811","13A_III_BM_out.62.fa","AD126III_FD_BM_out.92.fa",0.34
"981285","13A_III_BM_out.62.fa","17A_III_BM_out.258.fa",0.302
"3798807","13A_III_BM_out.62.fa","AD148III_FD_BM_out.91.fa",0.3
"3198613","13A_III_BM_out.62.fa","AD128I_FD_BM_out.45.fa",0.294
"2111883","13A_III_BM_out.62.fa","7A_III_BM_out.27.fa",0.238
"2241510","13A_III_BM_out.88.fa","8A_II_BM_out.122.fa",0.472
"3942392","13A_III_BM_out.88.fa","AD152III_FD_BM_out.80.fa",0.468
"2139816","13A_III_BM_out.88.fa","7A_III_BM_out.48.fa",0.384
"1041125","13A_III_BM_out.90.fa","17A_III_BM_out.48.fa",0.644
"757977","13A_III_BM_out.90.fa","15A_II_BM_out.76.fa",0.592
"2359159","13A_III_BM_out.90.fa","8A_II_BM_out.214.fa",0.534
"2550583","13A_III_BM_out.90.fa","9A_II_BM_out.16.fa",0.506
"2857659","13A_III_BM_out.90.fa","AD118III_FD_BM_out.88.fa",0.448
"1776914","13A_III_BM_out.94.fa","6A_II_BM_out.164.fa",0.84
"2381096","13A_III_BM_out.94.fa","8A_II_BM_out.32.fa",0.828
"2107918","13A_III_BM_out.94.fa","7A_III_BM_out.238.fa",0.822
"3330240","13A_III_BM_out.94.fa","AD132III_FD_BM_out.33.fa",0.814
"3204618","13A_III_BM_out.94.fa","AD128I_FD_BM_out.49.fa",0.796
"3437916","13A_III_BM_out.94.fa","AD143II_FD_BM_out.12.fa",0.796
"1304336","13A_III_BM_out.94.fa","2AD48II_FD_BM_out.67.fa",0.788
"1573526","13A_III_BM_out.94.fa","2AD61I_FD_BM_out.14.fa",0.782
"3737016","13A_III_BM_out.94.fa","AD148III_FD_BM_out.38.fa",0.78
"2580496","13A_III_BM_out.94.fa","9A_II_BM_out.201.fa",0.774
"3084978","13A_III_BM_out.94.fa","AD126III_FD_BM_out.63.fa",0.772
"688190","13A_III_BM_out.94.fa","15A_II_BM_out.228.fa",0.768
"1525670","13A_III_BM_out.94.fa","2AD57I_FD_BM_out.88.fa",0.748
"2883584","13A_III_BM_out.94.fa","AD121II_FD_BM_out.19.fa",0.712
"1134846","13A_III_BM_out.94.fa","2AD43II_FD_BM_out.26.fa",0.652
"2825758","13A_III_BM_out.94.fa","AD118III_FD_BM_out.66.fa",0.638
"700156","13A_III_BM_out.98.fa","15A_II_BM_out.237.fa",0.652
"1075028","13A_III_BM_out.98.fa","17A_III_BM_out.80.fa",0.646
"2034142","13A_III_BM_out.98.fa","7A_III_BM_out.16.fa",0.636
"1517696","13A_III_BM_out.98.fa","2AD57I_FD_BM_out.80.fa",0.554
"1842718","13A_III_BM_out.98.fa","6A_II_BM_out.231.fa",0.478
"2805820","13A_III_BM_out.98.fa","AD118III_FD_BM_out.52.fa",0.424
"2552582","13A_III_BM_out.98.fa","9A_II_BM_out.171.fa",0.368
"1025185","15A_II_BM_out.107.fa","17A_III_BM_out.29.fa",0.316
"2456877","15A_II_BM_out.107.fa","8A_II_BM_out.83.fa",0.31
"2646308","15A_II_BM_out.108.fa","9A_II_BM_out.59.fa",0.684
"2436938","15A_II_BM_out.108.fa","8A_II_BM_out.69.fa",0.674
"2877612","15A_II_BM_out.108.fa","AD121II_FD_BM_out.10.fa",0.664
"1096970","15A_II_BM_out.108.fa","17A_III_BM_out.92.fa",0.652
"2030162","15A_II_BM_out.108.fa","7A_III_BM_out.163.fa",0.612
"2520719","15A_II_BM_out.155.fa","9A_II_BM_out.145.fa",0.88
"3290403","15A_II_BM_out.155.fa","AD132III_FD_BM_out.115.fa",0.876
"3661287","15A_II_BM_out.155.fa","AD138III_FD_BM_out.93.fa",0.874
"1555623","15A_II_BM_out.155.fa","2AD61I_FD_BM_out.113.fa",0.866
"1043165","15A_II_BM_out.155.fa","17A_III_BM_out.49.fa",0.85
"2758005","15A_II_BM_out.155.fa","AD118III_FD_BM_out.159.fa",0.842
"1828801","15A_II_BM_out.155.fa","6A_II_BM_out.21.fa",0.698
"1539671","15A_II_BM_out.155.fa","2AD57I_FD_BM_out.99.fa",0.66
"2281439","15A_II_BM_out.155.fa","8A_II_BM_out.154.fa",0.142
"2187721","15A_II_BM_out.155.fa","7A_III_BM_out.7.fa",0.136
"867701","15A_II_BM_out.172.fa","17A_III_BM_out.166.fa",0.692
"2393111","15A_II_BM_out.172.fa","8A_II_BM_out.41.fa",0.666
"2054131","15A_II_BM_out.172.fa","7A_III_BM_out.181.fa",0.658
"2562601","15A_II_BM_out.172.fa","9A_II_BM_out.179.fa",0.624
"3681244","15A_II_BM_out.190.fa","AD148III_FD_BM_out.110.fa",0.816
"3515742","15A_II_BM_out.190.fa","AD143II_FD_BM_out.77.fa",0.8
"2526718","15A_II_BM_out.190.fa","9A_II_BM_out.14.fa",0.79
"1112972","15A_II_BM_out.190.fa","2AD43II_FD_BM_out.104.fa",0.784
"3122924","15A_II_BM_out.190.fa","AD126III_FD_BM_out.86.fa",0.782
"3320330","15A_II_BM_out.190.fa","AD132III_FD_BM_out.25.fa",0.778
"993332","15A_II_BM_out.190.fa","17A_III_BM_out.268.fa",0.776
"1260528","15A_II_BM_out.190.fa","2AD48II_FD_BM_out.38.fa",0.776
"1834800","15A_II_BM_out.190.fa","6A_II_BM_out.223.fa",0.772
"2977362","15A_II_BM_out.190.fa","AD121II_FD_BM_out.79.fa",0.77
"1994320","15A_II_BM_out.190.fa","7A_III_BM_out.131.fa",0.764
"2365204","15A_II_BM_out.190.fa","8A_II_BM_out.217.fa",0.764
"3866686","15A_II_BM_out.190.fa","AD152III_FD_BM_out.142.fa",0.762
"1374186","15A_II_BM_out.190.fa","2AD52I_FD_BM_out.42.fa",0.756
"2722130","15A_II_BM_out.190.fa","AD118III_FD_BM_out.132.fa",0.722
"3262504","15A_II_BM_out.190.fa","AD128I_FD_BM_out.91.fa",0.71
"1497814","15A_II_BM_out.190.fa","2AD57I_FD_BM_out.6.fa",0.606
"1599522","15A_II_BM_out.211.fa","2AD61I_FD_BM_out.37.fa",0.882
"1001322","15A_II_BM_out.211.fa","17A_III_BM_out.275.fa",0.848
"3174782","15A_II_BM_out.211.fa","AD128I_FD_BM_out.2.fa",0.838
"3842772","15A_II_BM_out.211.fa","AD152III_FD_BM_out.121.fa",0.792
"1489852","15A_II_BM_out.211.fa","2AD57I_FD_BM_out.61.fa",0.748
"3067106","15A_II_BM_out.211.fa","AD126III_FD_BM_out.49.fa",0.558
"969420","15A_II_BM_out.215.fa","17A_III_BM_out.249.fa",0.596
"943509","15A_II_BM_out.229.fa","17A_III_BM_out.231.fa",0.374
"1073148","15A_II_BM_out.67.fa","17A_III_BM_out.78.fa",0.71
"2291482","15A_II_BM_out.67.fa","8A_II_BM_out.164.fa",0.52
"2780012","15A_II_BM_out.67.fa","AD118III_FD_BM_out.35.fa",0.484
"1888735","17A_III_BM_out.139.fa","6A_II_BM_out.63.fa",0.648
"2116051","17A_III_BM_out.139.fa","7A_III_BM_out.30.fa",0.646
"2373277","17A_III_BM_out.139.fa","8A_II_BM_out.23.fa",0.636
"1388241","17A_III_BM_out.139.fa","2AD52I_FD_BM_out.54.fa",0.634
"3206769","17A_III_BM_out.139.fa","AD128I_FD_BM_out.50.fa",0.618
"3944551","17A_III_BM_out.141.fa","AD152III_FD_BM_out.81.fa",0.76
"2128017","17A_III_BM_out.141.fa","7A_III_BM_out.3.fa",0.702
"3517835","17A_III_BM_out.141.fa","AD143II_FD_BM_out.78.fa",0.674
"1308483","17A_III_BM_out.141.fa","2AD48II_FD_BM_out.71.fa",0.594
"1721241","17A_III_BM_out.141.fa","6A_II_BM_out.124.fa",0.534
"2339381","17A_III_BM_out.141.fa","8A_II_BM_out.201.fa",0.428
"2137993","17A_III_BM_out.153.fa","7A_III_BM_out.46.fa",0.458
"1440101","17A_III_BM_out.162.fa","2AD57I_FD_BM_out.2.fa",0.56
"2149965","17A_III_BM_out.162.fa","7A_III_BM_out.57.fa",0.542
"2243683","17A_III_BM_out.162.fa","8A_II_BM_out.123.fa",0.404
"1739201","17A_III_BM_out.162.fa","6A_II_BM_out.136.fa",0.352
"2576694","17A_III_BM_out.183.fa","9A_II_BM_out.191.fa",0.552
"2441102","17A_III_BM_out.183.fa","8A_II_BM_out.71.fa",0.51
"2076200","17A_III_BM_out.183.fa","7A_III_BM_out.208.fa",0.508
"1864836","17A_III_BM_out.183.fa","6A_II_BM_out.43.fa",0.418
"3089159","17A_III_BM_out.196.fa","AD126III_FD_BM_out.65.fa",0.86
"1300541","17A_III_BM_out.196.fa","2AD48II_FD_BM_out.65.fa",0.852
"3288559","17A_III_BM_out.196.fa","AD132III_FD_BM_out.114.fa",0.844
"3705305","17A_III_BM_out.196.fa","AD148III_FD_BM_out.15.fa",0.844
"1210811","17A_III_BM_out.196.fa","2AD43II_FD_BM_out.83.fa",0.842
"3501917","17A_III_BM_out.196.fa","AD143II_FD_BM_out.69.fa",0.842
"1645503","17A_III_BM_out.196.fa","2AD61I_FD_BM_out.6.fa",0.84
"3950567","17A_III_BM_out.196.fa","AD152III_FD_BM_out.88.fa",0.84
"1485983","17A_III_BM_out.196.fa","2AD57I_FD_BM_out.5.fa",0.824
"3192847","17A_III_BM_out.196.fa","AD128I_FD_BM_out.42.fa",0.748
"3669413","17A_III_BM_out.196.fa","AD138III_FD_BM_out.9.fa",0.532
"1384289","17A_III_BM_out.196.fa","2AD52I_FD_BM_out.52.fa",0.406
"2179901","17A_III_BM_out.207.fa","7A_III_BM_out.75.fa",0.45
"2429151","17A_III_BM_out.207.fa","8A_II_BM_out.65.fa",0.436
"1737242","17A_III_BM_out.223.fa","6A_II_BM_out.133.fa",0.846
"2385319","17A_III_BM_out.261.fa","8A_II_BM_out.37.fa",0.958
"1811047","17A_III_BM_out.261.fa","6A_II_BM_out.205.fa",0.928
"3236757","17A_III_BM_out.261.fa","AD128I_FD_BM_out.74.fa",0.906
"3280625","17A_III_BM_out.261.fa","AD132III_FD_BM_out.110.fa",0.906
"1557809","17A_III_BM_out.261.fa","2AD61I_FD_BM_out.116.fa",0.89
"3545829","17A_III_BM_out.264.fa","AD138III_FD_BM_out.101.fa",0.36
"3938647","17A_III_BM_out.264.fa","AD152III_FD_BM_out.79.fa",0.356
"3495979","17A_III_BM_out.264.fa","AD143II_FD_BM_out.60.fa",0.354
"1637571","17A_III_BM_out.264.fa","2AD61I_FD_BM_out.63.fa",0.348
"3073251","17A_III_BM_out.264.fa","AD126III_FD_BM_out.51.fa",0.348
"3258693","17A_III_BM_out.264.fa","AD128I_FD_BM_out.89.fa",0.344
"1141065","17A_III_BM_out.264.fa","2AD43II_FD_BM_out.30.fa",0.342
"1370375","17A_III_BM_out.264.fa","2AD52I_FD_BM_out.3.fa",0.336
"1230795","17A_III_BM_out.264.fa","2AD48II_FD_BM_out.13.fa",0.334
"1398291","17A_III_BM_out.264.fa","2AD57I_FD_BM_out.100.fa",0.334
"1759205","17A_III_BM_out.264.fa","6A_II_BM_out.150.fa",0.3
"2608658","17A_III_BM_out.27.fa","9A_II_BM_out.223.fa",0.532
"3912760","17A_III_BM_out.62.fa","AD152III_FD_BM_out.54.fa",0.88
"1914772","17A_III_BM_out.62.fa","6A_II_BM_out.84.fa",0.82
"1954652","17A_III_BM_out.62.fa","7A_III_BM_out.108.fa",0.628
"1910788","17A_III_BM_out.68.fa","6A_II_BM_out.82.fa",0.46
"1601727","17A_III_BM_out.86.fa","2AD61I_FD_BM_out.39.fa",0.438
"3916765","17A_III_BM_out.90.fa","AD152III_FD_BM_out.59.fa",0.646
"2219871","17A_III_BM_out.90.fa","8A_II_BM_out.10.fa",0.592
"2036423","17A_III_BM_out.90.fa","7A_III_BM_out.171.fa",0.552
"3284667","17A_III_BM_out.90.fa","AD132III_FD_BM_out.112.fa",0.522
"3928730","17A_III_BM_out.91.fa","AD152III_FD_BM_out.68.fa",0.772
"1119184","17A_III_BM_out.91.fa","2AD43II_FD_BM_out.11.fa",0.76
"2824054","17A_III_BM_out.91.fa","AD118III_FD_BM_out.65.fa",0.664
"3625642","17A_III_BM_out.91.fa","AD138III_FD_BM_out.63.fa",0.66
"3671504","17A_III_BM_out.91.fa","AD148III_FD_BM_out.100.fa",0.554
"3332538","2AD43II_FD_BM_out.1.fa","AD132III_FD_BM_out.34.fa",0.494
"3611698","2AD43II_FD_BM_out.1.fa","AD138III_FD_BM_out.54.fa",0.474
"3007516","2AD43II_FD_BM_out.1.fa","AD126III_FD_BM_out.104.fa",0.454
"3216886","2AD43II_FD_BM_out.1.fa","AD128I_FD_BM_out.60.fa",0.452
"3739314","2AD43II_FD_BM_out.1.fa","AD148III_FD_BM_out.40.fa",0.422
"3001534","2AD43II_FD_BM_out.1.fa","AD121II_FD_BM_out.98.fa",0.382
"2728356","2AD43II_FD_BM_out.1.fa","AD118III_FD_BM_out.135.fa",0.314
"3868949","2AD43II_FD_BM_out.53.fa","AD152III_FD_BM_out.144.fa",0.462
"3519999","2AD43II_FD_BM_out.53.fa","AD143II_FD_BM_out.79.fa",0.44
"1264785","2AD43II_FD_BM_out.53.fa","2AD48II_FD_BM_out.40.fa",0.43
"3603747","2AD43II_FD_BM_out.53.fa","AD138III_FD_BM_out.4.fa",0.428
"3117211","2AD43II_FD_BM_out.53.fa","AD126III_FD_BM_out.82.fa",0.424
"1529987","2AD43II_FD_BM_out.53.fa","2AD57I_FD_BM_out.90.fa",0.412
"3165067","2AD43II_FD_BM_out.53.fa","AD128I_FD_BM_out.22.fa",0.408
"1657603","2AD43II_FD_BM_out.53.fa","2AD61I_FD_BM_out.84.fa",0.402
"3717405","2AD43II_FD_BM_out.53.fa","AD148III_FD_BM_out.21.fa",0.398
"2933763","2AD43II_FD_BM_out.53.fa","AD121II_FD_BM_out.49.fa",0.394
"3390389","2AD43II_FD_BM_out.53.fa","AD132III_FD_BM_out.70.fa",0.37
"3344544","2AD43II_FD_BM_out.7.fa","AD132III_FD_BM_out.42.fa",0.45
"3129192","2AD43II_FD_BM_out.7.fa","AD126III_FD_BM_out.8.fa",0.436
"1484142","2AD43II_FD_BM_out.7.fa","2AD57I_FD_BM_out.59.fa",0.422
"3954708","2AD43II_FD_BM_out.7.fa","AD152III_FD_BM_out.8.fa",0.422
"1262808","2AD43II_FD_BM_out.7.fa","2AD48II_FD_BM_out.39.fa",0.408
"3246838","2AD43II_FD_BM_out.7.fa","AD128I_FD_BM_out.80.fa",0.408
"2935774","2AD43II_FD_BM_out.7.fa","AD121II_FD_BM_out.50.fa",0.402
"3472160","2AD43II_FD_BM_out.7.fa","AD143II_FD_BM_out.41.fa",0.394
"1364502","2AD43II_FD_BM_out.7.fa","2AD52I_FD_BM_out.33.fa",0.392
"3765278","2AD43II_FD_BM_out.7.fa","AD148III_FD_BM_out.65.fa",0.386
"1675566","2AD43II_FD_BM_out.7.fa","2AD61I_FD_BM_out.96.fa",0.376
"2865984","2AD43II_FD_BM_out.7.fa","AD118III_FD_BM_out.91.fa",0.368
"3569866","2AD43II_FD_BM_out.7.fa","AD138III_FD_BM_out.22.fa",0.362
"3508068","2AD48II_FD_BM_out.18.fa","AD143II_FD_BM_out.71.fa",0.746
"3683540","2AD48II_FD_BM_out.18.fa","AD148III_FD_BM_out.111.fa",0.644
"3890916","2AD48II_FD_BM_out.18.fa","AD152III_FD_BM_out.31.fa",0.594
"1589840","2AD48II_FD_BM_out.18.fa","2AD61I_FD_BM_out.27.fa",0.516
"2000604","2AD48II_FD_BM_out.18.fa","7A_III_BM_out.135.fa",0.498
"2407380","2AD48II_FD_BM_out.18.fa","8A_II_BM_out.51.fa",0.406
"1358536","2AD48II_FD_BM_out.18.fa","2AD52I_FD_BM_out.2.fa",0.38
"1681645","2AD57I_FD_BM_out.101.fa","2AD61I_FD_BM_out.99.fa",0.61
